timestamp,attentionScore,attentionState,blinkScore,blinkConfidence,fatigueScore,fatigueConfidence,attentionDriftScore,attentionDriftTrend,bpm,ibiMean,ibiStd,blinkVariability,headScore,headConfidence,pitch,yaw,roll,headDirection,gazeScore,gazeConfidence,gazeDirection,finalAttentionScore,fusionConfidence
2026-06-16T18:04:49.453Z,69.23946272518492,Medium,86.42251232999446,96.2,11.258723617867705,1,88.7412763821323,Stable,11,4610.079365079365,12661.55908715474,2.7464948180857975,98.69179600886918,70,-0.5350651067195091,-0.3895099115898937,1.4375892970793798,Forward,2.7624720774385705,50.04576134472629,Rejected,69.23946272518492,72.08192044824209
2026-06-16T18:04:54.553Z,68.37385992670245,Medium,86.18629920624551,96.12222222222222,11.419259062822661,1,88.58074093717734,Stable,10,5038.377049180328,13006.987603975222,2.5815828146667332,98.71108683779356,70,-0.06917980500864385,-0.8757853906210284,-0.499962748452864,Forward,2.7159590043923867,51.17168713405158,Up,68.37385992670245,72.43130311875792
2026-06-16T18:04:59.446Z,66.4851038576378,Medium,86.2520181340636,96.14444444444445,11.570167391585617,1,88.42983260841439,Stable,9,5020.370967741936,12902.432575386045,2.570015773393994,98.73118279569893,70,0.17025778029310246,0.540330713390829,0.24583876238901442,Forward,2.661406025824964,54.044865830514226,Up,66.4851038576378,73.39643675831955
2026-06-16T18:05:04.498Z,78.88438666595184,High,86.313987307366,96.16666666666667,11.567250401991181,1,88.43274959800883,Stable,7,4990.6349206349205,12801.764093840195,2.5651573992937,98.74933757286699,70,-2.357972359244682,0.8847777924909889,0.31770941033443834,Forward,2.6145172656800564,27.599712814322572,Rejected,78.88438666595184,64.58879316032976
2026-06-16T18:05:09.382Z,68.2987893945853,Medium,86.65794252002546,96.1888888888889,11.231708265243922,1,88.76829173475608,Stable,7,4860.629032258064,12796.105685606917,2.6326028175950573,98.76504447933019,70,-0.3036681375292609,0.021256151325598716,0.699466051022977,Forward,2.5710325710325708,51.54687849491356,Up,68.2987893945853,72.57858912793415
2026-06-16T18:05:14.500Z,71.23888045631334,High,86.16603286074796,96.21111111111111,11.662176788074852,1,88.33782321192515,Stable,8,4804.666666666667,12701.788801657225,2.6436357988741275,98.7897435897436,70,-0.5606261370969357,0.12384702901426126,0.4000972241129209,Forward,2.5033738191632926,46.87622270544883,Up,71.23888045631334,71.02911127218665
2026-06-16T18:05:19.359Z,64.24317259436957,Medium,82.82525425420424,96.23333333333333,14.981892937314555,1,85.01810706268544,Stable,9,5479.836363636364,13481.42881254686,2.460188209634917,98.81585549422981,70,0.2828635861041118,1.1339192551734978,0.9090588105746938,Forward,2.4327868852459016,55.3333225048695,Up,64.24317259436957,73.85555194606762
2026-06-16T18:05:24.297Z,66.64091932755994,Medium,82.77172324154736,96.35555555555555,14.981892937314555,1,85.01810706268544,Stable,9,5479.836363636364,13481.42881254686,2.460188209634917,98.84143348060874,70,0.057281326148410194,0.21949721792566845,0.18102010386561695,Forward,2.3675813656668794,51.572167655312825,Up,66.64091932755994,72.64257440362279
2026-06-16T18:05:29.530Z,66.37566528056054,Medium,82.29953421125043,96.37777777777778,15.380828777840328,1,84.61917122215968,Stable,10,5775.423076923077,13848.414682035675,2.3978182199967204,98.86973180076629,70,-0.1219066514027558,2.0052173094929895,0.21478571023258075,Forward,2.2943722943722946,51.660730298358686,Up,66.37566528056054,72.67950269204549
2026-06-16T18:05:34.401Z,65.61498779651133,Medium,82.40084558672547,96.4,15.63947261791383,1,84.36052738208618,Stable,10,5756.018867924528,13717.860783348919,2.3832202600640926,98.89253871421869,70,-0.30656526836101516,0.30565970990991786,0.35343350385710504,Forward,2.2349397590361444,52.886420649878616,Up,65.61498779651133,73.09547354995954
